subj,trg,trial,id,block,snr,cond,pa,pd,pa_pfe,pd_pfe,fd_int,fd,sgd_int,sgd_i,sgd
18,21,2,2,1,1,2,2085.37,6593.235,358.4281,604.5862,0.6659004,0.6375653,0.9533877,0.8955266,0.843146
18,22,3,3,1,2,2,1875.785,6250.709,163.7299,288.1091,0.4773726,0.4883519,1.276755,1.266105,1.291973
18,23,4,4,1,3,2,1918.239,6323.041,183.6731,320.8961,0.4410489,0.4061828,1.505043,1.481322,1.644818
18,24,5,5,1,4,2,1956.52,6385.646,195.4062,336.9471,0.3345376,0.3517367,1.813352,1.769469,1.942893
18,25,6,6,1,5,2,1938.688,6357.017,189.6206,328.9335,0.3929579,0.3927401,1.487598,1.488094,1.500705
18,23,7,7,1,3,2,1839.327,6191.476,84.11903,152.3732,0.422341,0.4682434,1.444898,1.409276,1.427028
18,24,8,8,1,4,2,1897.139,6286.756,164.7245,288.7446,0.76549,0.7949983,0.9608978,0.8841445,0.7468616
18,21,9,9,1,1,2,1682.154,5912.597,-52.73127,-90.85335,0.362073,0.3853272,1.323711,1.286794,1.298935
18,22,10,10,1,2,2,1848.027,6205.343,57.59511,103.2236,0.3351776,0.2946581,1.651567,1.613668,1.839671
18,25,11,11,1,5,2,1816.522,6151.136,55.72674,101.3161,0.521367,0.5831005,1.270358,1.213,1.226387
18,22,12,12,1,2,2,1583.629,5728.03,-148.1474,-269.0918,0.2758073,0.2562895,1.390572,1.33772,1.440985
18,23,13,13,1,3,2,1620.54,5808.516,-98.01367,-164.9286,0.3171228,0.3247003,1.540043,1.516179,1.569156
18,25,14,14,1,5,2,1684.35,5922.31,-76.15,-127.1488,0.2710142,0.2760291,1.613649,1.574711,1.647824
18,24,15,15,1,4,2,1825.643,6163.682,44.1008,76.92557,0.2943082,0.3273721,1.755613,1.69882,1.850929
18,21,16,16,1,1,2,1648.048,5855.92,-80.86482,-137.3189,0.303589,0.3019572,1.436971,1.381349,1.453063
18,23,17,17,1,3,2,1501.867,5592.842,-227.1534,-401.0652,0.2975413,0.3139702,1.547865,1.530207,1.587622
18,21,18,18,1,1,2,1724.106,5993.775,-31.25862,-46.35295,0.3559219,0.3216915,1.443004,1.437797,1.570057
18,25,19,19,1,5,2,1631.982,5832.049,-129.7923,-218.9962,0.302338,0.3168773,1.591277,1.575211,1.663548
18,24,20,20,1,4,2,1650.121,5863.514,-72.379,-117.3889,0.3720493,0.3726274,1.375942,1.34296,1.385145
18,22,21,21,1,2,2,1555.63,5690.402,-133.6027,-230.3442,0.3107069,0.3151423,1.407807,1.383165,1.448074
18,25,22,22,1,5,2,1474.402,5532.761,-292.4329,-527.6821,0.3067462,0.3046355,1.496346,1.481257,1.47929
18,15,1,23,2,5,1,1988.361,6438.686,261.0405,446.0957,0.4659973,0.5472255,1.211013,1.171065,1.170946
18,11,2,24,2,1,1,1957.225,6388.987,228.7752,392.9111,0.4243687,0.4338669,1.37236,1.327183,1.381173
18,12,3,25,2,2,1,1930.702,6343.446,189.8464,326.11,0.6297134,0.6391003,0.9796383,0.9496389,0.9228135
18,13,4,26,2,3,1,1888.834,6271.054,158.3537,271.5625,0.3977054,0.4103949,1.304423,1.280302,1.317658
18,14,5,27,2,4,1,1855.633,6216.529,123.4124,213.8891,0.3663878,0.3351135,1.376712,1.37682,1.458481
18,15,6,28,2,5,1,1730.284,6005.343,3.395758,12.88254,0.318792,0.3168342,1.469872,1.448531,1.507424
18,13,7,29,2,3,1,1753.819,6044.887,13.99754,28.65065,0.3146323,0.2886754,1.471318,1.373848,1.454867
18,14,8,30,2,4,1,1793.608,6113.5,59.85246,107.7319,0.3133774,0.3240486,1.622688,1.58277,1.689448
18,11,9,31,2,1,1,1780.307,6090.352,44.58942,80.90604,0.338803,0.334721,1.391485,1.344474,1.395124
18,12,10,32,2,2,1,1816.79,6151.133,82.36971,144.5323,0.3739059,0.3003112,1.399696,1.36932,1.530219
18,15,11,33,2,5,1,1660.383,5882.989,-66.25656,-109.992,0.2888979,0.3228025,1.63509,1.619242,1.626585
18,12,12,34,2,2,1,1729.996,6000.632,-11.05845,-18.83677,0.3700819,0.3152492,1.24022,1.228334,1.328858
18,13,13,35,2,3,1,1533.922,5654.184,-203.391,-359.3445,0.3346758,0.3493477,1.460261,1.413505,1.498228
18,15,14,36,2,5,1,1577.857,5728.295,-156.7336,-278.7924,0.2446656,0.2479258,1.495885,1.485037,1.517492
18,14,15,37,2,4,1,1633.365,5834.081,-101.766,-174.9182,0.3369691,0.3378215,1.60922,1.565703,1.689876
18,11,16,38,2,1,1,1739.465,6022.466,6.382017,17.74033,0.4807476,0.4865544,1.182615,1.154754,1.146546
18,13,17,39,2,3,1,1783.261,6095.024,46.09689,83.08521,0.3814622,0.3996535,1.405349,1.33897,1.450067
18,11,18,40,2,1,1,1712.335,5971.174,-19.32677,-30.95621,0.4348499,0.3760721,1.212319,1.17236,1.217087
18,15,19,41,2,5,1,1654.476,5871.239,-79.41957,-134.7867,0.3518277,0.3487661,1.37936,1.31069,1.419008
18,14,20,42,2,4,1,1555.341,5690.708,-159.3302,-281.4257,0.3255062,0.3031401,1.444506,1.38894,1.505712
18,12,21,43,2,2,1,1534.717,5649.538,-201.3459,-359.3206,0.3495139,0.3403754,1.396122,1.379845,1.462845
18,15,22,44,2,5,1,1660.176,5877.729,-66.07938,-114.4592,0.3139904,0.2938416,1.570237,1.575733,1.58167
19,25,1,1,1,5,2,2139.225,6677.888,341.7479,566.2727,0.3317587,0.3317587,1.460122,1.460122,1.460122
19,22,2,2,1,2,2,2013.833,6476.423,208.0595,350.2581,0.2297054,0.2296821,1.582289,1.57353,1.578936
19,21,3,3,1,1,2,1930.958,6338.332,110.5691,187.5079,0.256,0.2457263,1.537267,1.541448,1.537737
19,23,4,4,1,3,2,1918.849,6320.751,109.0604,188.0412,0.2531203,0.2477967,1.531543,1.525728,1.526636
19,25,5,5,1,5,2,1787.652,6102.85,-6.237085,-3.0393,0.2086034,0.2034174,1.564703,1.544581,1.588185
19,24,6,6,1,4,2,2007.985,6467.648,198.6857,335.3611,0.1856577,0.1842386,1.630827,1.613449,1.66279
19,23,7,7,1,3,2,1981.989,6422.238,182.3485,306.8568,0.2223823,0.2196523,1.559792,1.535454,1.581305
19,22,8,8,1,2,2,1931.067,6343.401,137.8699,239.1129,0.2434503,0.240844,1.581702,1.578265,1.631561
19,21,9,9,1,1,2,1758.145,6051.643,-46.09259,-71.72763,0.244317,0.2405232,1.410122,1.408004,1.388163
19,24,10,10,1,4,2,1667.314,5893.586,-122.2448,-205.2849,0.227579,0.2261285,1.490306,1.48668,1.508469
19,25,11,11,1,5,2,1717.691,5978.866,-92.04761,-153.5896,0.2223501,0.2232157,1.53614,1.528821,1.565666
19,21,12,12,1,1,2,1642.724,5846.369,-158.2286,-270.9385,0.1867783,0.1894554,1.453958,1.440892,1.436985
19,22,13,13,1,2,2,1668.793,5894.129,-116.5678,-196.8639,0.1727259,0.1673234,1.51853,1.508943,1.532851
19,25,14,14,1,5,2,1648.059,5856.94,-157.9772,-269.1553,0.1971253,0.2032181,1.555661,1.536619,1.544173
19,23,15,15,1,3,2,1687.478,5926.416,-98.5101,-165.9249,0.162202,0.1566276,1.646983,1.623623,1.667879
19,24,16,16,1,4,2,1790.037,6102.734,5.571585,12.80856,0.2401014,0.2413075,1.608821,1.58838,1.621495
19,23,17,17,1,3,2,1811.425,6141.098,31.3311,58.69675,0.2274101,0.2362067,1.53971,1.530769,1.551334
19,22,18,18,1,2,2,1661.815,5882.776,-119.4559,-201.7641,0.2097306,0.217126,1.479027,1.46667,1.462898
19,24,19,19,1,4,2,1645.994,5850.192,-148.9812,-256.985,0.1881181,0.1888326,1.5454,1.550673,1.512999
19,25,20,20,1,5,2,1616.444,5793.761,-172.9104,-304.702,0.2335774,0.2426632,1.484171,1.455369,1.479026
19,21,21,21,1,1,2,1687.637,5920.614,-109.0374,-189.3651,0.1982174,0.2019745,1.551043,1.540474,1.605095
19,25,22,22,1,5,2,1808.504,6125.044,28.24738,43.01217,0.258063,0.1807391,1.461966,1.523294,1.542301
19,15,1,23,2,5,1,2380.669,7043.124,280.3961,434.7256,0.2936797,0.2958608,1.553748,1.554422,1.558141
19,12,2,24,2,2,1,2571.594,7322.909,460.261,697.495,0.3035901,0.3035901,1.416497,1.416497,1.416497
19,11,3,25,2,1,1,2340.402,6983.502,242.1194,378.6682,0.2868434,0.2868434,1.40136,1.40136,1.40136
19,13,4,26,2,3,1,2242.192,6837.237,133.1927,215.2214,0.250719,0.2488289,1.401697,1.402856,1.418379
19,15,5,27,2,5,1,2206.424,6781.139,116.6018,189.3338,0.3004646,0.2884214,1.411694,1.414385,1.448328
19,14,6,28,2,4,1,2073.578,6572.791,-7.353014,-4.97681,0.2967153,0.30269,1.417257,1.414999,1.427265
19,13,7,29,2,3,1,1983.39,6429.585,-74.10724,-111.3412,0.2476433,0.245934,1.510207,1.515797,1.525758
19,12,8,30,2,2,1,2067.559,6563.671,-1.012042,5.34876,0.282486,0.2748724,1.414841,1.418684,1.452362
19,11,9,31,2,1,1,2075.09,6576.551,-0.1693923,7.682286,0.2650883,0.2714196,1.45518,1.449412,1.444739
19,14,10,32,2,4,1,2040.739,6521.339,2.249715,10.12197,0.2700831,0.254519,1.371982,1.372875,1.42482
19,15,11,33,2,5,1,2019.305,6487.571,3.92404,12.6138,0.2491304,0.2399141,1.450875,1.448139,1.464928
19,11,12,34,2,1,1,1987.821,6435.939,-21.79462,-30.41627,0.2406604,0.2371309,1.504129,1.503025,1.515206
19,12,13,35,2,2,1,1864.067,6233.013,-121.4896,-194.7821,0.2448198,0.2468787,1.518773,1.510529,1.513266
19,15,14,36,2,5,1,1842.735,6197.008,-144.5188,-233.3727,0.3183751,0.321133,1.444658,1.444428,1.445243
19,13,15,37,2,3,1,1847.332,6204.37,-202.0891,-324.1222,0.2191319,0.2227767,1.495512,1.487732,1.488586
19,14,16,38,2,4,1,1768.098,6069.125,-269.4045,-440.7986,0.2485606,0.2478466,1.552328,1.548455,1.569745
19,13,17,39,2,3,1,1805.51,6132.798,-228.3661,-371.6234,0.2596281,0.2560236,1.529804,1.526543,1.537005
19,12,18,40,2,2,1,1906.068,6302.118,-128.6554,-203.3299,0.2758913,0.2758913,1.523674,1.523674,1.523674
19,14,19,41,2,4,1,2006.674,6464.902,-18.05352,-24.65696,0.2488989,0.2632211,1.570722,1.5637,1.584378
19,15,20,42,2,5,1,2038.135,6517.212,-37.56172,-52.78174,0.2501532,0.2537726,1.474833,1.473594,1.47667
19,11,21,43,2,1,1,2125.777,6655.503,73.67336,122.9161,0.2552236,0.2504216,1.575915,1.574703,1.571574
19,15,22,44,2,5,1,1989.037,6436.939,-52.0211,-78.85219,0.2558094,0.2469403,1.527927,1.529175,1.551133
20,15,1,1,1,5,1,1328.286,5258.393,79.68866,164.9995,0.2683954,0.2642917,1.45902,1.454883,1.449103
20,13,2,2,1,3,1,1322.106,5243.452,66.75961,136.9638,0.2760691,0.285774,1.486682,1.476604,1.485927
20,15,3,3,1,5,1,1238.229,5079.285,-7.49164,-9.161581,0.215646,0.2171545,1.46089,1.456954,1.472127
20,14,4,4,1,4,1,1305.998,5213.167,40.86158,86.79179,0.2986706,0.3196131,1.492978,1.451044,1.50452
20,12,5,5,1,2,1,1348.403,5294.157,88.0302,177.7066,0.272356,0.2786642,1.460732,1.453571,1.475114
20,11,6,6,1,1,1,1409.138,5415.404,160.2244,321.2393,0.2922271,0.3071411,1.496796,1.490018,1.524154
20,13,7,7,1,3,1,1278.581,5154.864,26.63048,55.08023,0.2487564,0.2586473,1.530164,1.519006,1.526022
20,14,8,8,1,4,1,1067.418,4717.414,-186.0462,-385.1829,0.2773646,0.2821671,1.464017,1.43665,1.465852
20,12,9,9,1,2,1,1184.904,4965.939,-63.82572,-128.3912,0.2832697,0.2743324,1.450151,1.446824,1.49035
20,15,10,10,1,5,1,1219.857,5038.613,-24.20227,-45.74021,0.2532926,0.2637748,1.462289,1.439455,1.47972
20,11,11,11,1,1,1,1473.243,5534.495,204.7369,401.8359,0.2858116,0.2880644,1.493075,1.47714,1.518414
20,13,12,12,1,3,1,1172.332,4941.94,-70.29829,-139.3519,0.2354789,0.2437166,1.473342,1.461536,1.49834
20,14,13,13,1,4,1,1199.292,4997.997,-34.06126,-66.1488,0.2454399,0.2465026,1.51917,1.507143,1.550938
20,12,14,14,1,2,1,1211.305,5024.594,-15.35582,-26.27124,0.249842,0.2619863,1.533341,1.528255,1.54237
20,11,15,15,1,1,1,1291.786,5176.727,46.3134,90.23769,0.2952694,0.3148645,1.452844,1.444193,1.445052
20,15,16,16,1,5,1,1373.309,5345.215,125.5336,253.6522,0.2730796,0.2860872,1.578693,1.58066,1.585387
20,12,17,17,1,2,1,1352.038,5301.398,82.89864,167.8651,0.3214123,0.3272474,1.474081,1.457818,1.503078
20,11,18,18,1,1,1,1204.481,5005.726,-59.50145,-117.8322,0.272806,0.279314,1.448949,1.43595,1.44269
20,15,19,19,1,5,1,1302.219,5201.437,41.48313,84.42657,0.3324049,0.3101409,1.427642,1.411377,1.464541
20,14,20,20,1,4,1,1145.903,4879.875,-107.7021,-223.1646,0.2731273,0.289651,1.55501,1.540134,1.563752
20,13,21,21,1,3,1,1287.315,5164.777,30.30989,55.04067,0.3026694,0.3081089,1.562095,1.551489,1.572134
20,15,22,22,1,5,1,1159.321,4913.313,-97.19318,-195.7259,0.2719557,0.259941,1.496178,1.487395,1.512324
20,25,1,23,2,5,2,1546.553,5674.439,373.9807,756.5506,0.3257541,0.3321416,1.421561,1.41373,1.426838
20,23,2,24,2,3,2,1521.605,5630.014,340.4386,694.3021,0.3356803,0.3440452,1.422449,1.415279,1.436284
20,25,3,25,2,5,2,1345.42,5295.862,171.867,374.9231,0.2755207,0.2825644,1.483796,1.476016,1.488901
20,24,4,26,2,4,2,1274.121,5151.794,126.3655,275.5723,0.3321092,0.3446619,1.443402,1.437472,1.430273
20,22,5,27,2,2,2,1229.298,5055.168,51.47858,119.2025,0.3587301,0.3618788,1.400511,1.401616,1.404622
20,21,6,28,2,1,2,1165.271,4923.979,-23.0149,-35.98716,0.3032576,0.3118866,1.40163,1.392462,1.383538
20,23,7,29,2,3,2,1231.119,5062.079,56.01701,134.6473,0.3216131,0.3302841,1.481017,1.479169,1.501009
20,24,8,30,2,4,2,1213.805,5027.085,64.04054,157.5278,0.3107326,0.326307,1.46355,1.450995,1.448132
20,22,9,31,2,2,2,1202.429,4999.838,54.90152,130.1877,0.2692844,0.2766488,1.526317,1.525181,1.527494
20,25,10,32,2,5,2,1115.571,4820.67,-42.40522,-72.69576,0.271117,0.279872,1.531415,1.516158,1.555358
20,21,11,33,2,1,2,1107.099,4789.657,-70.89666,-139.8537,0.3903027,0.3982876,1.351398,1.341743,1.338413
20,23,12,34,2,3,2,1187.021,4960.607,4.774346,19.42018,0.4733399,0.485671,1.35363,1.344703,1.343233
20,24,13,35,2,4,2,1058.085,4690.155,-72.38375,-143.4167,0.3615029,0.3648237,1.422712,1.423695,1.415795
20,22,14,36,2,2,2,929.5651,4398.805,-211.196,-457.2548,0.2251264,0.2323437,1.549981,1.55153,1.552821
20,21,15,37,2,1,2,1001.713,4556.681,-119.183,-261.5489,0.2588844,0.2637105,1.514414,1.515709,1.499025
20,25,16,38,2,5,2,980.0316,4508.325,-179.5878,-386.4268,0.2639259,0.2663589,1.522843,1.513179,1.514639
20,22,17,39,2,2,2,1005.983,4569.35,-166.7979,-349.3278,0.2567143,0.2638503,1.536425,1.533583,1.511351
20,21,18,40,2,1,2,828.0465,4138.486,-330.9861,-751.2191,0.2145283,0.2185004,1.385521,1.376034,1.37529
20,25,19,41,2,5,2,1163.561,4901.903,12.71184,23.78517,0.2864071,0.3010376,1.541097,1.541209,1.501068
20,24,20,42,2,4,2,1056.753,4689.409,-110.4338,-223.3904,0.2427434,0.2455725,1.503933,1.478971,1.531408
20,23,21,43,2,3,2,1097.981,4748.271,-32.76979,-84.67779,0.2517509,0.2518345,1.512538,1.500013,1.530279
20,25,22,44,2,5,2,1295.803,5184.726,149.0808,317.1202,0.309222,0.3158233,1.371279,1.354478,1.368011
21,15,1,1,1,5,1,1240.646,5073.625,76.53593,156.3898,0.8625953,0.8674231,0.7740153,0.7665654,0.7678936
21,14,2,2,1,4,1,1274.485,5153.186,105.5103,226.9599,1.105154,1.070797,0.6554257,0.6361356,0.6422964
21,13,3,3,1,3,1,1121.108,4825.989,-41.42568,-87.40556,0.8953369,0.9171523,0.8243454,0.8201227,0.79681
21,15,4,4,1,5,1,1139.944,4867.997,-18.74417,-37.2799,0.8562043,0.8477091,0.8211085,0.8136685,0.8283151
21,12,5,5,1,2,1,1289.271,5176.547,126.5486,262.8904,0.6569179,0.6631369,1.126246,1.12307,1.125694
21,11,6,6,1,1,1,1267.847,5138.876,107.1034,229.5716,0.6799456,0.6821221,0.9836915,0.9849417,0.9828612
21,14,7,7,1,4,1,1193.798,4980.36,42.95879,91.89915,0.5356206,0.512224,1.245655,1.241446,1.271772
21,15,8,8,1,5,1,1083.395,4739.413,-64.85342,-143.8618,0.5611228,0.5645944,1.252688,1.215926,1.261791
21,11,9,9,1,1,1,1149.327,4885.288,-10.81625,-23.41045,1.01373,1.054211,0.7285927,0.7218739,0.7038711
21,12,10,10,1,2,1,992.925,4545.456,-153.2204,-333.8597,0.8352954,0.8962846,1.129394,1.103827,1.090971
21,13,11,11,1,3,1,1162.736,4921.396,16.72137,42.23344,0.4571851,0.4548389,1.360199,1.350388,1.389946
21,12,12,12,1,2,1,1014.191,4594.007,-99.48704,-215.407,0.3234597,0.3219116,1.517739,1.512327,1.522653
21,11,13,13,1,1,1,1068.63,4719.084,-61.22315,-126.1583,0.5695962,0.5790266,1.10402,1.054185,1.051331
21,13,14,14,1,3,1,1063.165,4704.365,-65.14559,-136.5149,0.4474218,0.4640756,1.33856,1.306836,1.308625
21,14,15,15,1,4,1,1026.007,4615.204,-97.68066,-216.2881,0.2956522,0.2825558,1.551726,1.528023,1.566327
21,15,16,16,1,5,1,1135.345,4859.856,1.751332,7.57614,0.2881883,0.2970739,1.584864,1.570218,1.603509
21,11,17,17,1,1,1,1114.765,4817.622,-27.87347,-54.35198,0.409171,0.4191053,1.39323,1.388204,1.352918
21,15,18,18,1,5,1,1024.246,4616.232,-95.01482,-206.338,0.3564803,0.3679748,1.392269,1.391941,1.364107
21,14,19,19,1,4,1,1168.121,4932.399,53.36553,119.971,0.2982419,0.2928744,1.642433,1.644054,1.674544
21,12,20,20,1,2,1,1157.27,4903.779,39.11983,84.07917,0.3403721,0.3401096,1.539977,1.542969,1.551744
21,13,21,21,1,3,1,1160.208,4914.942,23.04996,54.3185,0.2853179,0.2895475,1.60031,1.595013,1.592242
21,15,22,22,1,5,1,1237.593,5077.456,117.7652,254.3284,0.3002251,0.3131102,1.658306,1.66072,1.701979
21,25,1,23,2,5,2,1548.567,5676.842,290.475,570.8259,0.5880591,0.6280369,1.00189,0.9883196,0.9696494
21,24,2,24,2,4,2,1441.334,5469.816,201.7901,400.3132,0.6819607,0.6778179,1.0633,1.03112,1.050912
21,23,3,25,2,3,2,1361.446,5323.124,140.8871,291.8786,0.5058777,0.5269256,1.226982,1.190812,1.204189
21,25,4,26,2,5,2,1347.223,5295.318,127.7546,266.4599,0.4225227,0.4249307,1.37278,1.32775,1.396127
21,22,5,27,2,2,2,1151.614,4886.64,-54.03172,-114.4467,0.3055391,0.3072735,1.412073,1.404696,1.430821
21,21,6,28,2,1,2,1128.349,4844.261,-98.12043,-198.3779,0.4128847,0.3913346,1.381047,1.379393,1.396972
21,24,7,29,2,4,2,1249.17,5097.845,48.05792,105.725,0.4386423,0.4642124,1.295002,1.273327,1.254799
21,25,8,30,2,5,2,1226.637,5056.521,7.195044,27.67875,0.7669865,0.8654762,0.8377853,0.7480782,0.6752918
21,21,9,31,2,1,2,1031.118,4625.394,-166.7234,-360.204,0.3935907,0.3674555,1.352105,1.337233,1.392362
21,22,10,32,2,2,2,1288.121,5177.644,98.39004,208.6101,0.3456046,0.3455181,1.529891,1.503797,1.561746
21,23,11,33,2,3,2,1219.811,5040.39,27.83424,66.33375,0.382,0.3761789,1.337257,1.3346,1.36308
21,22,12,34,2,2,2,1217.661,5034.818,23.21039,55.9759,0.3810838,0.3760681,1.372856,1.36184,1.360096
21,21,13,35,2,1,2,1105.045,4786.69,-110.2405,-234.057,0.5696949,0.5705625,1.105205,1.090013,1.107965
21,23,14,36,2,3,2,1073.649,4714.375,-118.8031,-260.3203,0.347124,0.320978,1.444389,1.42829,1.459807
21,24,15,37,2,4,2,1241.376,5081.916,54.02689,117.2842,0.3898623,0.3863701,1.35017,1.338839,1.343744
21,25,16,38,2,5,2,1251.142,5090.694,38.52914,75.49052,0.3799154,0.4085228,1.428899,1.410744,1.404018
21,21,17,39,2,1,2,1316.675,5235.997,99.84715,212.0959,0.3276577,0.3175206,1.448345,1.451645,1.454169
21,25,18,40,2,5,2,1176.958,4948.681,-16.73467,-28.08087,0.3960567,0.4121763,1.432853,1.412722,1.413464
21,24,19,41,2,4,2,1173.572,4938.625,-15.77981,-29.86577,0.3675434,0.3680348,1.463074,1.457551,1.472994
21,22,20,42,2,2,2,1042.074,4655.991,-164.4303,-346.9107,0.3835354,0.4018068,1.360347,1.333535,1.320639
21,23,21,43,2,3,2,1146.4,4886.817,-43.14236,-81.82563,0.3187797,0.3214681,1.462366,1.454134,1.481656
21,25,22,44,2,5,2,1158.158,4909.631,-43.47895,-83.3639,0.3638463,0.3852828,1.466915,1.455269,1.433093
22,25,1,1,1,5,2,1704.633,5952.919,340.8836,646.5226,0.4424411,0.3988768,1.314765,1.299885,1.370192
22,24,2,2,1,4,2,1655.167,5870.707,280.4589,543.6977,0.3620243,0.3243895,1.384886,1.387537,1.412964
22,25,3,3,1,5,2,1454.831,5499.825,20.47066,52.40452,0.2640004,0.2545117,1.452125,1.44564,1.457068
22,22,4,4,1,2,2,1337.389,5274.318,-104.7291,-189.3122,0.3212916,0.3115728,1.371879,1.364314,1.430416
22,23,5,5,1,3,2,1395.406,5388.353,-20.54226,-20.18211,0.262471,0.2542987,1.43035,1.430274,1.442938
22,21,6,6,1,1,2,1539.058,5657.346,97.22513,195.9909,0.3019104,0.2256671,1.309532,1.291411,1.403805
22,25,7,7,1,5,2,1805.033,6133.769,385.9247,724.871,0.2907239,0.2269946,1.316794,1.233274,1.701143
22,21,8,8,1,1,2,1758.241,6045.058,306.7645,568.7931,0.2493851,0.2501593,1.436875,1.39493,1.462302
22,23,9,9,1,3,2,1419.981,5431.732,-38.43377,-64.21626,0.2272693,0.2292961,1.437409,1.43349,1.449109
22,22,10,10,1,2,2,1328.518,5251.574,-89.42957,-163.751,0.1676079,0.1459702,1.419432,1.399959,1.461011
22,24,11,11,1,4,2,1406.728,5394.295,-0.06757182,3.286237,0.1975189,0.1701156,1.411442,1.405319,1.479406
22,23,12,12,1,3,2,1319.883,5221.278,-17.32595,-27.43145,0.1285687,0.1186936,1.48829,1.458671,1.429659
22,22,13,13,1,2,2,1298.524,5178.985,-103.6032,-204.0587,0.1727449,0.170072,1.385573,1.381616,1.380079
22,24,14,14,1,4,2,1220.484,5020.591,-145.274,-287.9236,0.1475877,0.1356662,1.263,1.258456,1.26836
22,21,15,15,1,1,2,1048.873,4663.384,-119.2866,-233.9167,0.105025,0.09721939,1.519403,1.473235,1.420146
22,25,16,16,1,5,2,1104.062,4758.873,-22.63435,-37.68793,0.1411266,0.10943,1.457987,1.406872,1.372536
22,24,17,17,1,4,2,1353.263,5281.34,12.46515,28.74519,0.1398969,0.1422267,1.385358,1.370079,1.30557
22,21,18,18,1,1,2,1064.406,4670.081,-190.4019,-399.7093,0.1127834,0.08334413,1.385793,1.388769,1.342607
22,22,19,19,1,2,2,1122.427,4774.058,-118.1204,-254.3326,0.1266363,0.128831,1.33828,1.286829,1.182366
22,23,20,20,1,3,2,1171.035,4898.58,-117.3535,-250.1766,0.1030471,0.1065812,1.487198,1.465173,1.421128
22,25,21,21,1,5,2,1036.364,4597.152,51.39267,96.12202,0.1332546,0.104999,1.534487,1.538095,1.492754
22,25,22,22,1,5,2,979.5532,4461.981,-188.4828,-425.622,0.09446857,0.08227587,1.449601,1.383365,1.324317
22,15,1,23,2,5,1,1803.226,6130.147,463.9115,899.4256,0.4033179,0.249259,1.304895,1.374101,1.530136
22,14,2,24,2,4,1,1722.336,5978.535,350.2615,676.011,0.2404533,0.2526579,1.413587,1.407658,1.393596
22,15,3,25,2,5,1,1702.655,5951.825,321.1609,627.1582,0.3320881,0.3080524,1.313301,1.251808,1.330001
22,12,4,26,2,2,1,1701.367,5933.644,315.2227,599.4793,0.305526,0.2862388,1.359944,1.355203,1.343725
22,13,5,27,2,3,1,1869.796,6240.954,515.2063,974.7191,0.2856789,0.282113,1.439906,1.394133,1.467655
22,11,6,28,2,1,1,1543.192,5669.652,153.0633,325.8848,0.3448288,0.3437721,1.327881,1.325981,1.310593
22,15,7,29,2,5,1,1593.862,5751.2,254.4715,517.3201,0.2447544,0.2501954,1.429584,1.389883,1.43287
22,11,8,30,2,1,1,1163.958,4910.881,-174.4065,-319.4845,0.2182811,0.2324873,1.340471,1.31284,1.191123
22,13,9,31,2,3,1,1613.461,5758.179,251.0143,475.1302,0.3007449,0.2690895,1.327977,1.324974,1.333982
22,12,10,32,2,2,1,1307.646,5157.7,-65.83887,-148.7978,0.2215614,0.2095019,1.383641,1.376583,1.369985
22,14,11,33,2,4,1,1221.888,5032.112,-164.9821,-303.9938,0.2801227,0.2720066,1.425458,1.426014,1.433236
22,13,12,34,2,3,1,1204.734,4998.554,-170.4783,-313.2435,0.2367873,0.2401509,1.4787,1.479347,1.466547
22,12,13,35,2,2,1,1421.937,5372.06,46.01954,59.53285,0.2993514,0.2641682,1.200568,1.172907,1.184076
22,14,14,36,2,4,1,1996.818,6430.31,642.045,1164.458,0.2407209,0.1982815,1.475992,1.456005,1.692774
22,11,15,37,2,1,1,1009.779,4573.179,-356.8541,-718.8346,0.1678284,0.1676765,1.435516,1.396052,1.420352
22,15,16,38,2,5,1,1131.948,4829.954,-237.2852,-465.8387,0.2372076,0.2434616,1.400302,1.394461,1.368849
22,14,17,39,2,4,1,1250.102,5047.558,-88.3739,-182.9098,0.2051134,0.205807,1.548059,1.519588,1.528328
22,11,18,40,2,1,1,1038.728,4616.798,-309.5925,-636.556,0.2442989,0.2427135,1.320342,1.323479,1.340692
22,12,19,41,2,2,1,1345.732,5243.321,25.75883,50.91349,0.3089267,0.3161214,1.299591,1.277141,1.262829
22,13,20,42,2,3,1,911.5837,4336.398,-360.9107,-761.2773,0.2369947,0.186357,1.200432,1.21462,1.158502
22,15,21,43,2,5,1,1133.921,4818.801,-177.0104,-353.5204,0.2088381,0.1829579,1.28361,1.268504,1.323176
22,15,22,44,2,5,1,1034.206,4611.685,-297.2102,-603.7476,0.1554641,0.1493933,1.475625,1.46018,1.441362
23,25,1,1,1,5,2,2607.218,7366.774,753.9854,1198.278,0.4134694,0.4086384,1.457561,1.437433,1.505222
23,22,2,2,1,2,2,2634.406,7405.387,798.3959,1267.063,0.3999287,0.4195378,1.319897,1.317937,1.336497
23,24,3,3,1,4,2,2628.757,7399.699,792.7223,1258.44,0.4018604,0.3942266,1.350956,1.349518,1.377273
23,21,4,4,1,1,2,2389.679,7054.11,556.0184,918.9324,0.392652,0.3835173,1.312356,1.315951,1.334658
23,25,5,5,1,5,2,2400.693,7072.011,566.3638,936.9732,0.3887214,0.3881387,1.285878,1.27676,1.299136
23,23,6,6,1,3,2,2080.873,6580.935,253.3809,454.8254,0.7691166,0.7812876,0.7417961,0.7354041,0.7217234
